2002-01,108.242194153692
2002-02,108.242194153692
2002-03,108.242194153692
2002-04,105.81950807519
2002-05,105.81950807519
2002-06,105.81950807519
2002-07,112.38237015392
2002-08,112.38237015392
2002-09,112.38237015392
2002-10,131.559282484536
2002-11,131.559282484536
2002-12,131.559282484536
2003-01,158.571645691621
2003-02,158.571645691621
2003-03,158.571645691621
2003-04,136.967413995485
2003-05,136.967413995485
2003-06,136.967413995485
2003-07,123.697155189652
2003-08,123.697155189652
2003-09,123.697155189652
2003-10,117.398149241001
2003-11,117.398149241001
2003-12,117.398149241001
2004-01,106.979770207004
2004-02,106.979770207004
2004-03,106.979770207004
2004-04,104.004782051195
2004-05,104.004782051195
2004-06,104.004782051195
2004-07,105.665136265984
2004-08,105.665136265984
2004-09,105.665136265984
2004-10,113.752387686089
2004-11,113.752387686089
2004-12,113.752387686089
2005-01,98.8749946981528
2005-02,98.8749946981528
2005-03,98.8749946981528
2005-04,103.314373993093
2005-05,103.314373993093
2005-06,103.314373993093
2005-07,105.410192525816
2005-08,105.410192525816
2005-09,105.410192525816
2005-10,103.115783338456
2005-11,103.115783338456
2005-12,103.115783338456
2006-01,101.424883819349
2006-02,101.424883819349
2006-03,101.424883819349
2006-04,105.475389994475
2006-05,105.475389994475
2006-06,105.475389994475
2006-07,115.339434116027
2006-08,115.339434116027
2006-09,115.339434116027
2006-10,102.096054958419
2006-11,102.096054958419
2006-12,102.096054958419
2007-01,109.585872721436
2007-02,109.585872721436
2007-03,109.585872721436
2007-04,106.900998433857
2007-05,106.900998433857
2007-06,106.900998433857
2007-07,107.620555639112
2007-08,107.620555639112
2007-09,107.620555639112
2007-10,113.936607746779
2007-11,113.936607746779
2007-12,113.936607746779
2008-01,126.043857613818
2008-02,126.043857613818
2008-03,126.043857613818
2008-04,121.733204933954
2008-05,121.733204933954
2008-06,121.733204933954
2008-07,130.978238460358
2008-08,130.978238460358
2008-09,130.978238460358
2008-10,167.699767427689
2008-11,167.699767427689
2008-12,167.699767427689
2009-01,159.572850483654
2009-02,159.572850483654
2009-03,159.572850483654
2009-04,147.921149549418
2009-05,147.921149549418
2009-06,147.921149549418
2009-07,136.874258222523
2009-08,136.874258222523
2009-09,136.874258222523
2009-10,139.967311286205
2009-11,139.967311286205
2009-12,139.967311286205
2010-01,146.093774404085
2010-02,146.093774404085
2010-03,146.093774404085
2010-04,135.232698740213
2010-05,135.232698740213
2010-06,135.232698740213
2010-07,144.346150873662
2010-08,144.346150873662
2010-09,144.346150873662
2010-10,136.280856344597
2010-11,136.280856344597
2010-12,136.280856344597
2011-01,135.209398158177
2011-02,135.209398158177
2011-03,135.209398158177
2011-04,130.977830217999
2011-05,130.977830217999
2011-06,130.977830217999
2011-07,147.618003612529
2011-08,147.618003612529
2011-09,147.618003612529
2011-10,152.120163017724
2011-11,152.120163017724
2011-12,152.120163017724
2012-01,138.129841928568
2012-02,138.129841928568
2012-03,138.129841928568
2012-04,131.178779924748
2012-05,131.178779924748
2012-06,131.178779924748
2012-07,146.671630721675
2012-08,146.671630721675
2012-09,146.671630721675
2012-10,157.518991859146
2012-11,157.518991859146
2012-12,157.518991859146
2013-01,143.879946833962
2013-02,143.879946833962
2013-03,143.879946833962
2013-04,118.013492501738
2013-05,118.013492501738
2013-06,118.013492501738
2013-07,119.816045758126
2013-08,119.816045758126
2013-09,119.816045758126
2013-10,131.129552272662
2013-11,131.129552272662
2013-12,131.129552272662
2014-01,126.278399441022
2014-02,126.278399441022
2014-03,126.278399441022
2014-04,120.511327816491
2014-05,120.511327816491
2014-06,120.511327816491
2014-07,127.714060654846
2014-08,127.714060654846
2014-09,127.714060654846
2014-10,123.376058082723
2014-11,123.376058082723
2014-12,123.376058082723
2015-01,127.733099636733
2015-02,127.733099636733
2015-03,127.733099636733
2015-04,112.17846866472
2015-05,112.17846866472
2015-06,112.17846866472
2015-07,129.410912409767
2015-08,129.410912409767
2015-09,129.410912409767
2015-10,121.00434311221
2015-11,121.00434311221
2015-12,121.00434311221
2016-01,134.355440623174
2016-02,134.355440623174
2016-03,134.355440623174
2016-04,125.730000556475
2016-05,125.730000556475
2016-06,125.730000556475
2016-07,144.339287982501
2016-08,144.339287982501
2016-09,144.339287982501
2016-10,139.532002541923
2016-11,139.532002541923
2016-12,139.532002541923
2017-01,154.070895795378
2017-02,154.070895795378
2017-03,154.070895795378
2017-04,141.20749857109
2017-05,141.20749857109
2017-06,141.20749857109
2017-07,130.73481556722
2017-08,130.73481556722
2017-09,130.73481556722
2017-10,120.688118422895
2017-11,120.688118422895
2017-12,120.688118422895
2018-01,120.268498698812
2018-02,120.268498698812
2018-03,120.268498698812
2018-04,117.601042464309
2018-05,117.601042464309
2018-06,117.601042464309
2018-07,128.366312856344
2018-08,128.366312856344
2018-09,128.366312856344
2018-10,128.079408350174
2018-11,128.079408350174
2018-12,128.079408350174
2019-01,133.565576162965
2019-02,133.565576162965
2019-03,133.565576162965
2019-04,124.256290099718
2019-05,124.256290099718
2019-06,124.256290099718
2019-07,134.634179812551
2019-08,134.634179812551
2019-09,134.634179812551
2019-10,143.580142035788
2019-11,143.580142035788
2019-12,143.580142035788
2020-01,158.102324008818
2020-02,158.102324008818
2020-03,158.102324008818
2020-04,224.702509304778
2020-05,224.702509304778
2020-06,224.702509304778
2020-07,185.852230258324
2020-08,185.852230258324
2020-09,185.852230258324
2020-10,163.409940519579
2020-11,163.409940519579
2020-12,163.409940519579
2021-01,143.355291957641
2021-02,143.355291957641
2021-03,143.355291957641
2021-04,125.596156156837
2021-05,125.596156156837
2021-06,125.596156156837
2021-07,126.128037834746
2021-08,126.128037834746
2021-09,126.128037834746
2021-10,116.732829705806
2021-11,116.732829705806
2021-12,116.732829705806
2022-01,131.137777838596
2022-02,131.137777838596
2022-03,131.137777838596
