Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
03/02/1984,-0.200602302033084,-0.27897404081108,-0.163069209032827,-0.127184476208068,-0.490900117444838,-0.0879004054743391
03/09/1984,-0.18475648289389,-0.265766876453151,-0.137535319628183,-0.159171422428235,-0.480026074599738,-0.0632977335496768
03/16/1984,-0.153498236670039,-0.232018054178616,-0.0967646037807339,-0.186581969412019,-0.471069800078884,-0.0387881773467573
03/23/1984,-0.106026976876626,-0.18262737694586,-0.0402231665266347,-0.208687451920615,-0.463485101945492,-0.0143715408904359
03/30/1984,-0.0414795182513504,-0.121193629107962,0.0327501575797584,-0.224953133273016,-0.456788679065946,0.00994590193848719
04/06/1984,0.0397020304986102,-0.0496743049113077,0.12179604599058,-0.235074937111376,-0.450652112178428,0.034155938938008
04/13/1984,0.135541520303158,0.0343059389859193,0.224761199697753,-0.238987665864748,-0.444551533474518,0.0582378194550583
04/20/1984,0.24468126785861,0.137671697132942,0.340608027592786,-0.23679249847878,-0.438331081250073,0.0821781245397012
04/27/1984,0.365078000982175,0.264180138120299,0.467113918470346,-0.228620927844331,-0.431388868445434,0.10595958613712
05/04/1984,0.492418375242222,0.408866148862193,0.599813681880054,-0.214406922361893,-0.423488803207776,0.129567266517189
05/11/1984,0.622874389884165,0.562989026852598,0.734971830425178,-0.194663511030603,-0.41425656413531,0.152985474820066
05/18/1984,0.750381756894254,0.713377504139168,0.865622007519987,-0.168891289512623,-0.40322741785401,0.176196798778637
05/25/1984,0.869330296452221,0.850689601561787,0.985953383902014,-0.137179602192644,-0.390253276770883,0.199179455527604
06/01/1984,0.975798680020266,0.973852432644185,1.09156486817624,-0.0995995930551502,-0.375010637039358,0.221905129065663
06/08/1984,1.06440808386773,1.08160084547091,1.17665576270558,-0.056385940688394,-0.357193918645519,0.244337087998332
06/15/1984,1.13294013810936,1.17614792148549,1.23908773463894,-0.00817672046468151,-0.336756017341235,0.266427753806179
06/22/1984,1.17764451810738,1.25099423386269,1.27530257434045,0.0441191724822936,-0.31369199208966,0.288117770133156
06/29/1984,1.19512703246653,1.29284826817345,1.28214957529261,0.0993680543489386,-0.287997736998378,0.30933745627954
07/06/1984,1.18266230590031,1.28674025283261,1.25752569610932,0.156185571285658,-0.26008439366388,0.330012066841276
07/13/1984,1.14110120631393,1.22665097500393,1.20298967057871,0.212931948431659,-0.230269992823226,0.350051802180369
07/20/1984,1.07641621727721,1.12138786790465,1.12535453332646,0.267832882741014,-0.198977683900543,0.369384063968478
07/27/1984,0.994672253322331,0.987716883851532,1.03125989428726,0.31921681064517,-0.166411382598058,0.387939279071639
08/03/1984,0.903903250359255,0.850917680621494,0.929202629295933,0.365654350540885,-0.13297540399931,0.405661634867419
08/10/1984,0.811329741343506,0.731232435825532,0.826998624033605,0.405692129112297,-0.0986579369042794,0.422512906236899
08/17/1984,0.722227658921007,0.639621514742447,0.729512854987211,0.439037964124429,-0.063884286020584,0.43847370327213
08/24/1984,0.638463208459446,0.572883701095118,0.638477057450131,0.465337099145025,-0.0289817779269532,0.453543725974139
08/31/1984,0.561630991797625,0.522513645911632,0.555181030081243,0.484682772820855,0.0055382791286532,0.467743004178936
09/07/1984,0.493015996329355,0.480426116843189,0.480510617703303,0.497435313399818,0.0389740981823682,0.481110102120339
09/14/1984,0.430435497705271,0.438351202020237,0.412245206618932,0.504083019264378,0.0704736393573061,0.493701441998466
09/21/1984,0.371296501928886,0.391591242333192,0.34770161496788,0.505101182566652,0.0991362201862539,0.505589735663405
09/28/1984,0.314252405263766,0.341057662697046,0.285418119958347,0.501076076775538,0.124018311220796,0.516858939242643
10/05/1984,0.258701668679956,0.288985691279173,0.224803815793603,0.492430001921524,0.144265310240909,0.527597081213651
10/12/1984,0.203529298079436,0.233827639029777,0.164705563348933,0.479659260591577,0.159136485657384,0.537906226109407
10/19/1984,0.149346952482915,0.17529278441851,0.106102023038545,0.462856422198229,0.16790769098748,0.547875913491489
10/26/1984,0.0977563579929519,0.114720831988145,0.0506985356806794,0.44206077045483,0.170447788967961,0.557590822213426
11/02/1984,0.0493452494506939,0.0539331370474904,-0.000184472399575213,0.417112762777916,0.166366648053414,0.567126477712618
11/09/1984,0.00371455563103792,-0.00517210666136887,-0.0467713906764418,0.387933228666731,0.156170728290965,0.576545082622175
11/16/1984,-0.040254756449922,-0.0594396304496546,-0.0897749411361355,0.354610376430869,0.14008435381487,0.58589506968531
11/23/1984,-0.0824898652383227,-0.105416300106141,-0.129158052576028,0.317428687128682,0.118916662693913,0.595211366485212
11/30/1984,-0.124308276918296,-0.144478646437378,-0.166037248130939,0.276831405002536,0.0933173581936061,0.604514762513687
12/07/1984,-0.164867312479081,-0.177585147669916,-0.199766655696513,0.233600131809785,0.0641917946399926,0.613812640659031
12/14/1984,-0.205991897271411,-0.211928344512629,-0.232558449766251,0.188769368252126,0.0326393553887835,0.623099443428811
12/21/1984,-0.247217069860325,-0.251417745073126,-0.264309532526825,0.143550363987068,-0.000421004237868635,0.632356479137437
12/28/1984,-0.286861064270165,-0.295718388562084,-0.293700242767055,0.0992604321570567,-0.0341265084947783,0.641554750574501
01/04/1985,-0.324603345771722,-0.344653120399163,-0.321033327581065,0.0572921102089211,-0.0673506910893376,0.650655999459363
01/11/1985,-0.357101750992897,-0.391152334810083,-0.343858534993998,0.0192607220595258,-0.0992275462266811,0.659610865250282
01/18/1985,-0.381173411564948,-0.426058094552031,-0.359267754825371,-0.0137447922686593,-0.129032755899648,0.668364329995157
01/25/1985,-0.395639188154064,-0.445111598524318,-0.366622805957299,-0.0406716260907763,-0.155924022828766,0.676856378391211
02/01/1985,-0.399491123653134,-0.446220916270713,-0.365054632421146,-0.0608581694130889,-0.179416902760223,0.68502229408876
02/08/1985,-0.392949795033593,-0.431002852774842,-0.355176515129413,-0.0738192309300275,-0.198892448490062,0.69279603596941
02/15/1985,-0.378742097381,-0.405227648301945,-0.339876834618742,-0.0794132104972066,-0.214009498628049,0.700112645072661
02/22/1985,-0.359381479829456,-0.374126741147216,-0.321668906972756,-0.0778041396817681,-0.22474416073679,0.706909985413893
03/01/1985,-0.337517844722585,-0.341101687404246,-0.303274810524246,-0.0694111570317994,-0.23117873068916,0.713131436652863
03/08/1985,-0.316708296082609,-0.310163084118278,-0.28829540636034,-0.0549317316211775,-0.233497947161718,0.718727715381486
03/15/1985,-0.300127563649409,-0.284806438643772,-0.279491791233609,-0.035448920268783,-0.232355253627837,0.723658787817283
03/22/1985,-0.289094551225217,-0.267516271583929,-0.277794242057686,-0.0123069836568201,-0.228353884112488,0.727896493945221
03/29/1985,-0.285253490883669,-0.263273755761311,-0.284419528556062,0.0129812704106952,-0.222128692427575,0.731426030423214
04/05/1985,-0.290406591185075,-0.277574843103174,-0.300406079999059,0.038672879707394,-0.214453756180612,0.734241691063406
04/12/1985,-0.30383759264898,-0.31009313795713,-0.324336994854846,0.0629500736686265,-0.205875231249956,0.7363566512144
04/19/1985,-0.324760468965129,-0.359143439825508,-0.354725965705672,0.0840315594480333,-0.196865729970025,0.737793199571438
04/26/1985,-0.351079175691547,-0.41831692549704,-0.388650065833513,0.100228306896429,-0.187898883299191,0.738585553185787
05/03/1985,-0.379581393303239,-0.478039958258349,-0.422456541347446,0.110127289797056,-0.179004351091638,0.738780649321669
05/10/1985,-0.409190639255521,-0.532422393546347,-0.454645925371363,0.112685594989652,-0.170157231922161,0.738440687963322
05/17/1985,-0.435405658670892,-0.571415701264976,-0.480268577155056,0.107129933352598,-0.161502360381274,0.737642938001233
05/24/1985,-0.456821738381488,-0.592341116844029,-0.497800968232771,0.0931671216253937,-0.15288456554775,0.73648177278086
05/31/1985,-0.471758870280012,-0.593059690497739,-0.505598701766284,0.0710038201738962,-0.144321629328297,0.735069784571094
06/07/1985,-0.478781263401982,-0.572218970268386,-0.502668733127379,0.0413309214046646,-0.13565127649686,0.733537139912392
06/14/1985,-0.476964413521876,-0.531864489132256,-0.488791507455194,0.0053705463127474,-0.126996050423144,0.732032741198322
06/21/1985,-0.46705435305018,-0.477047548893316,-0.465741577740639,-0.0353250345582692,-0.118288671048894,0.730721841517113
06/28/1985,-0.449354002849855,-0.412983741690696,-0.434675709213086,-0.0790373399200575,-0.109912732279421,0.729778748518854
07/05/1985,-0.425791444863471,-0.346665303619542,-0.398648477323615,-0.123906214818636,-0.101928304946157,0.729380488679512
07/12/1985,-0.397379494863573,-0.283776158353467,-0.359283583691627,-0.168259109779722,-0.095189829359563,0.729717375516372
07/19/1985,-0.36469884274236,-0.225111906367749,-0.317760244754463,-0.210539840608108,-0.0901363597338118,0.730941018068479
07/26/1985,-0.328678370370771,-0.169856371418199,-0.275328088284578,-0.249451267973491,-0.0873365504911075,0.73318675313615
08/02/1985,-0.291163672665314,-0.116402566998553,-0.233679383502757,-0.284064647636656,-0.0874266289081862,0.736556114362621
08/09/1985,-0.253336891393559,-0.0621642755119951,-0.193713928399856,-0.313756844977369,-0.0909506449273599,0.741105481171163
08/16/1985,-0.217318130253333,-0.00845360611882737,-0.156733010449788,-0.338439449937709,-0.0983953561271634,0.746844226168235
08/23/1985,-0.185458191352357,0.0410271141864398,-0.124467488691703,-0.358139853097129,-0.1099716026884,0.75373223938414
08/30/1985,-0.160069167557436,0.0819811665404447,-0.0985259968474509,-0.373115601337266,-0.125853321458381,0.761675818312169
09/06/1985,-0.14304686280326,0.109910766490961,-0.0805121469136312,-0.383669045911287,-0.145797225260012,0.770530667283425
09/13/1985,-0.136224060728152,0.121907413852025,-0.0721456566917764,-0.390138459917279,-0.169485046447535,0.780101141061416
09/20/1985,-0.141161745852021,0.115826721115313,-0.0751325110483925,-0.392913763660213,-0.196250802334939,0.790142771337381
09/27/1985,-0.156792191767121,0.0932136547973465,-0.0887437813016506,-0.392464896135985,-0.225287679147165,0.800377548128707
10/04/1985,-0.182410536412628,0.0540940156824543,-0.112514687856413,-0.389322813644474,-0.255800402486564,0.810512979149668
10/11/1985,-0.214618419616066,0.00241986513097866,-0.143776579650539,-0.384099476719293,-0.286461337149804,0.820209497123693
10/18/1985,-0.249776313962815,-0.0566522455676256,-0.179162503276485,-0.377396893713822,-0.316359485836625,0.829178360706101
10/25/1985,-0.284019944056048,-0.115259319886515,-0.214847471367965,-0.369936184470517,-0.344672838755379,0.837146266994569
11/01/1985,-0.313529689830185,-0.163034482322823,-0.246790621044126,-0.362498652840153,-0.37064129795174,0.843877312701397
11/08/1985,-0.335262695586695,-0.191140130959932,-0.271691307003314,-0.355771296383533,-0.393756160381101,0.849189215801883
11/15/1985,-0.347692931612804,-0.194539291998038,-0.28705381683357,-0.350613320062122,-0.413714900867272,0.852956267488982
11/22/1985,-0.349771087213862,-0.172517350107886,-0.291331238598099,-0.347635390691404,-0.430278134356472,0.855109499457212
11/29/1985,-0.343019886395928,-0.132857748974752,-0.285423151749694,-0.347350864969894,-0.44342013273682,0.85564072441667
12/06/1985,-0.329655853403029,-0.0862722485222262,-0.271180188096725,-0.350088210235364,-0.453118528016747,0.85459797105171
12/13/1985,-0.312465662325717,-0.0434296383215964,-0.251480756539593,-0.355864488374807,-0.459357002537552,0.852083466768389
12/20/1985,-0.295055167091885,-0.0131870721557434,-0.229886882635628,-0.364606790628294,-0.462460852235961,0.848251060025266
12/27/1985,-0.278886680602235,0.00372224796075401,-0.208453534093502,-0.375967819507084,-0.462493527658311,0.84329260730162
01/03/1986,-0.26772584418234,0.00461258279739307,-0.19140854990402,-0.389487675115393,-0.459719174576123,0.837413124228452
01/10/1986,-0.261742992811001,-0.00768937758654111,-0.179997759748727,-0.40453603198981,-0.454207650789717,0.830864698493096
01/17/1986,-0.261347084875088,-0.0313764295642265,-0.174982917323328,-0.420453413442354,-0.446673076722206,0.823866452035498
01/24/1986,-0.266202549210664,-0.0652473336619903,-0.176839661401686,-0.436645131310917,-0.437138072617035,0.816626442298746
01/31/1986,-0.275557507395793,-0.107924854791163,-0.184813793223939,-0.452728662577749,-0.426169411407551,0.80932956022046
02/07/1986,-0.286776943187292,-0.152427749970386,-0.196590103504661,-0.468229764472553,-0.414156921628607,0.802129431875276
02/14/1986,-0.298128799680195,-0.189429277366155,-0.209831546159824,-0.483191830152154,-0.401533287415075,0.795147503633042
02/21/1986,-0.308322588908644,-0.211499617186432,-0.222780165058532,-0.497616487949719,-0.388781115118242,0.788476770468639
02/28/1986,-0.316807870882874,-0.213760282491209,-0.234123458986636,-0.511660074106133,-0.376410436844013,0.782183414892432
03/07/1986,-0.324009268508524,-0.197547782818613,-0.243476622937149,-0.525561021520417,-0.364842171651657,0.776311251170569
03/14/1986,-0.331314867643577,-0.171887057870741,-0.251655176197054,-0.539313518312336,-0.354526827304144,0.770887208608115
03/21/1986,-0.339950003468356,-0.147335900545028,-0.25933553638735,-0.553052360520053,-0.345524694229006,0.765924805475298
03/28/1986,-0.35183592983348,-0.133964754996131,-0.2682857318394,-0.566622502136641,-0.337709707707456,0.761430218297574
04/04/1986,-0.368868069422119,-0.137868648731748,-0.280309932762307,-0.579812233271616,-0.330783667896334,0.757403800244839
04/11/1986,-0.390015805011069,-0.154104656363987,-0.294839289243941,-0.592089009764316,-0.324236246873424,0.753849296906086
04/18/1986,-0.413856248227471,-0.174546646121558,-0.311174748780935,-0.602735401888338,-0.317272198650995,0.750758657121391
04/25/1986,-0.43873831301557,-0.191237867291777,-0.328609603407698,-0.610862675126883,-0.309056068133656,0.748127003839908
05/02/1986,-0.461183226955388,-0.194309865152925,-0.344891996208016,-0.615475655124774,-0.298575449501498,0.745947958718527
05/09/1986,-0.479135640785208,-0.178945160232971,-0.359335875334213,-0.61546443995392,-0.285074341355256,0.744217473443265
05/16/1986,-0.490887792818154,-0.145750659877444,-0.370787070557081,-0.610323030150457,-0.26783704036607,0.742936267778664
05/23/1986,-0.495706931603825,-0.0953779515034242,-0.379208312761106,-0.599695260288721,-0.246387748564219,0.742113072307811
05/30/1986,-0.493976818558682,-0.0313400410327875,-0.384899242370007,-0.583862885608227,-0.220637229781369,0.741766639112531
06/06/1986,-0.486983868540327,0.0407462395400283,-0.388673601629856,-0.563552749844061,-0.190830836347308,0.741928108972147
06/13/1986,-0.476518450631226,0.114705215322076,-0.391573747314952,-0.539927695917845,-0.157308036017035,0.742643413372799
06/20/1986,-0.466228780799785,0.180413706907269,-0.395911205851199,-0.514625151633639,-0.120793193912916,0.743973949824048
06/27/1986,-0.460115011701359,0.226470208260092,-0.404362135289341,-0.489450332467374,-0.081929775392651,0.745993257673211
07/04/1986,-0.460557063577005,0.24497110445587,-0.41809742367268,-0.466220009225019,-0.0413127311501387,0.748789247805207
07/11/1986,-0.468578493309669,0.231749960037851,-0.436903184930423,-0.44669205575349,0.000519263213789345,0.752463332043846
07/18/1986,-0.484869373298531,0.184650244892617,-0.460793380032692,-0.432055412365377,0.0430961440376176,0.757108201982871
07/25/1986,-0.507748032550777,0.109667970342881,-0.487826932079784,-0.422997842742605,0.0861060916150636,0.762818415179958
08/01/1986,-0.533925179411346,0.0180458099417838,-0.514785060153714,-0.41976098796218,0.129465405499546,0.769677848317218
08/08/1986,-0.559511261528304,-0.0767901253844653,-0.53850248905921,-0.421586404929834,0.172930572487268,0.777749008611133
08/15/1986,-0.582133191882185,-0.16053915788327,-0.55669264376131,-0.427837262432049,0.216410960883828,0.787068015221789
08/22/1986,-0.598116419615032,-0.219060484896694,-0.566456731904625,-0.437110109126674,0.259718236947644,0.797638284860437
08/29/1986,-0.605432890711482,-0.244498947145921,-0.566406844048853,-0.447721630627563,0.302549818589305,0.809422837093798
09/05/1986,-0.604155817008702,-0.236480303602604,-0.557230445223366,-0.457884593615492,0.344641315766996,0.82234279580705
09/12/1986,-0.594765272459207,-0.200246193146986,-0.540260362784243,-0.465635920115034,0.385630346260567,0.836272411158794
09/19/1986,-0.582093179850167,-0.152410636872468,-0.52074596201326,-0.469398887184232,0.42508583035948,0.851037478258527
09/26/1986,-0.568577862127403,-0.10475637968335,-0.501599584829569,-0.467979159649221,0.462773904634495,0.866424195643923
10/03/1986,-0.557260316666801,-0.0676769764318316,-0.485951793533514,-0.460705491263605,0.498204156589814,0.882201454646507
10/10/1986,-0.55063148476299,-0.0488819966727628,-0.476485983697209,-0.447408477026498,0.531169367217332,0.898077870184319
10/17/1986,-0.5492477483742,-0.0480848547392171,-0.473733669858428,-0.428374524870855,0.561091161637792,0.91380551139579
10/24/1986,-0.551568518405854,-0.0599961490402948,-0.476553496729684,-0.404233327427484,0.587710124290925,0.929139510544563
10/31/1986,-0.556358203741212,-0.0817221527317488,-0.483670796469307,-0.376070382658223,0.610381792314116,0.943859215041287
11/07/1986,-0.562064044344058,-0.109568512331448,-0.493928084448458,-0.344744319478909,0.62852415082639,0.95777690344172
11/14/1986,-0.566636372367481,-0.139190867099567,-0.504776875252325,-0.312252714026232,0.64142143716881,0.97073754159762
11/21/1986,-0.567460166584006,-0.164425839788443,-0.513656120223081,-0.279522284917328,0.648412282029905,0.982614320713619
11/28/1986,-0.564422332446281,-0.180112120373139,-0.519849314212584,-0.247807052072041,0.648843369242482,0.993308096764444
12/05/1986,-0.557252384121991,-0.18175552739655,-0.522422299215618,-0.218125146829962,0.642233268196365,1.002741364217
12/12/1986,-0.547246316841757,-0.170051137576803,-0.522226960015883,-0.191017777260101,0.628316778618568,1.01085316809397
12/19/1986,-0.535076547778218,-0.148042161407989,-0.519158016596649,-0.167035511363471,0.607053488516933,1.017596670375
12/26/1986,-0.522414938627601,-0.123275363026162,-0.514190726810336,-0.146628213553539,0.578926916468181,1.02293414162461
01/02/1987,-0.512938946629711,-0.108177945117736,-0.509958191774077,-0.130145893929154,0.544289566533943,1.02682687499972
01/09/1987,-0.505625446849224,-0.104266731039765,-0.50530932409352,-0.117720948103401,0.504623390628395,1.02924725514214
01/16/1987,-0.501479443277247,-0.110482042503213,-0.499496967983451,-0.10991669476888,0.460360035715884,1.03017495237761
01/23/1987,-0.499788258215161,-0.121672536242154,-0.49197178699544,-0.106585936769499,0.413298549106366,1.02959718674867
01/30/1987,-0.499259242295063,-0.13287622230096,-0.481054246263607,-0.107638912813115,0.364598405537654,1.02751539149015
02/06/1987,-0.497097920907856,-0.140429096080014,-0.464013719308467,-0.112816867739821,0.315587023733202,1.02395168145427
02/13/1987,-0.490086079146315,-0.145426359303353,-0.438235321875982,-0.121528756847633,0.267499098041494,1.01895122835109
02/20/1987,-0.474586201177868,-0.147964548216698,-0.40019675066594,-0.133393542239189,0.221261338217152,1.01258654431862
02/27/1987,-0.449294482305284,-0.150049263515812,-0.348909258418603,-0.14788031865293,0.177538389067901,1.00496177905375
03/06/1987,-0.410860409646464,-0.145042396328158,-0.281558067693673,-0.164329342157896,0.136778206923585,0.996212410610392
03/13/1987,-0.355060560946645,-0.11950587191109,-0.194770139517452,-0.182050567898325,0.0992759203024703,0.986508260977378
03/20/1987,-0.280211975066608,-0.0625324630840121,-0.0872873313832277,-0.200270984448886,0.0650593077702193,0.976052133422982
03/27/1987,-0.186617725655212,0.0306354868902966,0.0394575121385939,-0.218117689050109,0.0340739978915684,0.965072438331012
04/03/1987,-0.0754713236201922,0.160098706184289,0.183443222878127,-0.234728249184473,0.00611409503333124,0.95380210021757
04/10/1987,0.0469292202717187,0.318042384182208,0.337577677388174,-0.249069162788364,-0.0190380018645653,0.942516136221496
04/17/1987,0.174957656140981,0.495069859183297,0.495488952175712,-0.260516549231104,-0.0417863989272987,0.931439402467312
04/24/1987,0.299098212838002,0.678248387833061,0.646726696061222,-0.268584088635652,-0.0621766324509176,0.920785230118298
05/01/1987,0.40898311990734,0.853665924527486,0.780315251964858,-0.272944059290492,-0.0806231170685171,0.910735154912091
05/08/1987,0.500584302510254,1.01397609896643,0.89104426918032,-0.273663213528923,-0.097095669858915,0.901433338657665
05/15/1987,0.566022607310468,1.13914453471591,0.970616951347115,-0.271121117096099,-0.111709173788235,0.892987651658442
05/22/1987,0.60520289195969,1.22035940112806,1.01855447840531,-0.265864349146096,-0.124377090003931,0.885473898972727
05/29/1987,0.612623151618639,1.24065648535378,1.02906577979343,-0.258768245561645,-0.134698794345415,0.878937338927485
06/05/1987,0.592911652320053,1.20656142073242,1.00711465346701,-0.250981614197225,-0.142244849206022,0.873398291980773
06/12/1987,0.55060708313578,1.13107317064745,0.957778185149265,-0.243675435049259,-0.146158271875834,0.868856994347085
06/19/1987,0.488029216940428,1.02856178882829,0.884608330560464,-0.238012351858726,-0.14534838247802,0.865296478866547
06/26/1987,0.414664087611875,0.919412615588837,0.796517561383622,-0.235017453267731,-0.13858703472885,0.862690196191113
07/03/1987,0.334738548400172,0.813339109677235,0.701372969967753,-0.235365393428355,-0.12446500693677,0.861004651250205
07/10/1987,0.254550969968532,0.709251916825111,0.605270853623057,-0.239487398885052,-0.101336773267322,0.860201192730852
07/17/1987,0.176138369946874,0.59919326911215,0.51363587064755,-0.247368739983782,-0.0678831616339036,0.860231833344631
07/24/1987,0.103688749335731,0.482446671850099,0.432020656268972,-0.258408087000649,-0.0227920351640376,0.861049134272695
07/31/1987,0.0426936310871803,0.369881274674819,0.366768025615615,-0.27163977337524,0.034800977334839,0.86259994965932
08/07/1987,-0.00036590503523744,0.281061224746021,0.324661477684848,-0.285837639597269,0.105511705858439,0.864827824561353
08/14/1987,-0.0221404647336941,0.231006068771474,0.309439918386823,-0.299248433404407,0.189247524316663,0.867671019231608
08/21/1987,-0.012747266530047,0.237813320807195,0.329346069159627,-0.310316694743327,0.28544161621373,0.871062012372363
08/28/1987,0.0301316387145822,0.298984433143504,0.385654533015102,-0.317406633310061,0.392762560470576,0.874926256421613
09/04/1987,0.10729895457765,0.409497259129762,0.479148239291137,-0.319086188643118,0.509165549775949,0.879181148761404
09/11/1987,0.212246624116794,0.553396686147292,0.601724158799007,-0.314476926680742,0.63185907766535,0.883736009955984
09/18/1987,0.340613154208341,0.727658273314374,0.747707907311326,-0.303083195528792,0.757557573202376,0.888491514063548
09/25/1987,0.483413873048174,0.928559942559656,0.907064915203481,-0.284937040943622,0.882097793668333,0.893340396789882
10/02/1987,0.634172266182347,1.15261364505821,1.07221421320733,-0.260802019731953,1.00124441805993,0.898169940972107
10/09/1987,0.780033649533851,1.37610493335858,1.22921835257372,-0.232006918334884,1.1106839178856,0.902869892684604
10/16/1987,0.910776502153856,1.57135380248549,1.36806235415589,-0.200285786528345,1.20560760142309,0.907317632489398
10/23/1987,1.01805223425688,1.71215838661932,1.48016330553146,-0.167442456346704,1.28282706577097,0.911417870459219
10/30/1987,1.09473549486205,1.7757500820631,1.55786680440279,-0.135918404752549,1.33897348248661,0.915084362347618
11/06/1987,1.13405073222108,1.76333357363033,1.59670655243029,-0.107637400136909,1.37285081624461,0.918250226369461
11/13/1987,1.1444644816047,1.70723716003379,1.60408405502505,-0.0836632276613079,1.38410591484891,0.920870941647825
11/20/1987,1.1322324665701,1.63906176930258,1.58635709409768,-0.0646720668353871,1.37333030779565,0.922923961267601
11/27/1987,1.09963491603559,1.57784757137212,1.54578529452043,-0.0506081530038922,1.3420102408852,0.924407289891902
12/04/1987,1.0523309457092,1.53198011208352,1.48757007293161,-0.0409678724883999,1.29237172867858,0.925339458188145
12/11/1987,0.987643008354042,1.47997059594085,1.40873971208189,-0.0349709577496846,1.2269149283548,0.925756820876672
12/18/1987,0.911764425758372,1.41257667484269,1.31527089170868,-0.0316838283756287,1.14868124298922,0.925711955590019
12/25/1987,0.824604064779114,1.31461369882152,1.20739194093672,-0.0303302731869557,1.06060244968104,0.925271983449908
01/01/1988,0.730501470915058,1.19052833854455,1.08999531787728,-0.0302906399194874,0.965687814199708,0.924513215025701
01/08/1988,0.632648803122291,1.05481151232552,0.967102300273006,-0.0310500880028259,0.86666918102895,0.923515945293561
01/15/1988,0.536974797778556,0.92589499835645,0.845701801863525,-0.0323493401791554,0.766405597648043,0.922371267872946
01/22/1988,0.443728644385631,0.80671820609998,0.727277815722663,-0.0342477274555277,0.667238985152273,0.921163066413454
01/29/1988,0.356754668677064,0.698078976554897,0.61717200956517,-0.0370108365113513,0.571168678121516,0.919971517497358
02/05/1988,0.278800902861948,0.595704258286433,0.519299155822929,-0.040942215943655,0.480307575586859,0.918871535554732
02/12/1988,0.213462303875227,0.498300328414112,0.437737249737585,-0.0460793844827166,0.396066124162534,0.917928773396369
02/19/1988,0.163541000528502,0.412276103041301,0.376058113567793,-0.0526968731088142,0.319790867011924,0.917198731530767
02/26/1988,0.128346547947152,0.345870513528108,0.33343545934343,-0.0606710720922967,0.252522734981674,0.916726660236351
03/04/1988,0.108021529826382,0.308848161294677,0.309672711942097,-0.0697289632456374,0.194734910974281,0.916546599724516
03/11/1988,0.102069466423179,0.304689620173872,0.30349494287014,-0.0794818239187705,0.146695233253301,0.916681522026775
03/18/1988,0.109635278300523,0.329675302952902,0.313208043653264,-0.0895257298062181,0.108363062286633,0.917143447140586
03/25/1988,0.126484587655494,0.369553699060815,0.333745559620243,-0.0993989338728791,0.0792540637553195,0.917932828346397
04/01/1988,0.150966133062537,0.417874282911173,0.36259875732078,-0.108642871788619,0.0586947016499206,0.919039845820809
04/08/1988,0.17946837634151,0.466854424487846,0.395431239991764,-0.116916857384112,0.0458226051925439,0.920447377518335
04/15/1988,0.205783768134507,0.510986246075324,0.425893049790057,-0.124112044810521,0.0396279700414821,0.922126776659515
04/22/1988,0.228107686900453,0.550954640463231,0.452109954121145,-0.130264983607149,0.0388088775165306,0.92404437298966
04/29/1988,0.242338729659246,0.582203276000987,0.469926956965859,-0.135506222510608,0.042415497205773,0.926161283298618
05/06/1988,0.249343093338127,0.602558985174928,0.480393759863805,-0.140074384459792,0.0493263320024675,0.928433504068305
05/13/1988,0.251399008878132,0.610195103627969,0.48610248192865,-0.144412904156094,0.0585287728769669,0.930812432785857
05/20/1988,0.250493167560184,0.605307736407303,0.48922819037101,-0.148775648978127,0.0692795741199558,0.933246004089777
05/27/1988,0.249656291645043,0.593228159068796,0.493042906201427,-0.153385620031972,0.0807042220196803,0.935678578941941
06/03/1988,0.25251370572837,0.585086352185538,0.50139148226672,-0.158441380230388,0.0922107912127775,0.938051368745596
06/10/1988,0.260437266894944,0.58699764467691,0.515630963517616,-0.163977087676971,0.103253123405143,0.940303132274487
06/17/1988,0.274889154499658,0.603205985990709,0.537269255497644,-0.169880546751512,0.113268148348466,0.942370178289372
06/24/1988,0.296648537167474,0.632526045205567,0.56701050584473,-0.175980226283521,0.121812065289824,0.944187644608145
07/01/1988,0.324377732934096,0.669312099011678,0.603103073125394,-0.181844858254699,0.128615350797424,0.945692050692414
07/08/1988,0.354436002256856,0.704361168321662,0.641448308464987,-0.186893120432318,0.13330194803343,0.946822120860836
07/15/1988,0.38347108552323,0.735169787564658,0.678292894625925,-0.190614490424696,0.135588571425984,0.947517374545379
07/22/1988,0.408194284703901,0.759565740441031,0.709338912746389,-0.192204225677055,0.135435824548965,0.947732331165369
07/29/1988,0.424472406881442,0.774654975589385,0.729702643064065,-0.191023341186241,0.132770248913269,0.947429848213556
08/05/1988,0.431382976085518,0.779400521045173,0.737589173841315,-0.186515585621612,0.127780200781206,0.946586590784197
08/12/1988,0.428049316674065,0.76789608404749,0.731439584257919,-0.178434420151886,0.120674861319582,0.945197056001374
08/19/1988,0.414910167449788,0.734850720466299,0.711252834131883,-0.16660917844923,0.11184777145625,0.943274085252698
08/26/1988,0.392485109680438,0.678380336715395,0.677759123908291,-0.151436824716909,0.101668696139915,0.940849967886001
09/02/1988,0.364266664685418,0.606139726557688,0.634994200773287,-0.133560355895416,0.0905209264359598,0.937977975373719
09/09/1988,0.332337875354762,0.527969772074862,0.585993325440174,-0.113977010216012,0.0788413420064429,0.934731288829386
09/16/1988,0.30113134414455,0.459693269658867,0.536766364810555,-0.0939722586563333,0.0669768694857093,0.931203435427654
